min_lat,max_lat,min_lon,max_lon,species_count,obs_count,interpolated,top_species_json
32.71,32.73,-113.373333,-113.35,0.0,0,False,[]
32.71,32.73,-113.35,-113.326667,0.0,0,False,[]
32.71,32.73,-113.326667,-113.303333,0.0,0,False,[]
32.71,32.73,-113.303333,-113.28,0.0,0,False,[]
32.71,32.73,-113.28,-113.256667,0.0,0,False,[]
32.71,32.73,-113.256667,-113.233333,0.0,0,False,[]
32.71,32.73,-113.233333,-113.21,0.0,0,False,[]
32.71,32.73,-113.21,-113.186667,0.0,0,False,[]
32.71,32.73,-113.186667,-113.163333,0.0,0,False,[]
32.71,32.73,-113.163333,-113.14,0.0,0,False,[]
32.71,32.73,-113.14,-113.116667,0.0,0,False,[]
32.71,32.73,-113.116667,-113.093333,0.0,0,False,[]
32.71,32.73,-113.093333,-113.07,0.0,0,False,[]
32.71,32.73,-113.07,-113.046667,0.0,0,False,[]
32.71,32.73,-113.046667,-113.023333,0.0,0,False,[]
32.71,32.73,-113.023333,-113.0,0.0,0,False,[]
32.71,32.73,-113.0,-112.976667,0.0,0,False,[]
32.71,32.73,-112.976667,-112.953333,0.0,0,False,[]
32.71,32.73,-112.953333,-112.93,0.0,0,False,[]
32.71,32.73,-112.93,-112.906667,0.0,0,False,[]
32.71,32.73,-112.906667,-112.883333,0.0,0,False,[]
32.71,32.73,-112.883333,-112.86,0.0,0,False,[]
32.71,32.73,-112.86,-112.836667,0.0,0,False,[]
32.71,32.73,-112.836667,-112.813333,0.0,0,False,[]
32.71,32.73,-112.813333,-112.79,0.0,0,False,[]
32.71,32.73,-112.79,-112.766667,0.0,0,False,[]
32.71,32.73,-112.766667,-112.743333,0.0,0,False,[]
32.71,32.73,-112.743333,-112.72,0.0,0,False,[]
32.71,32.73,-112.72,-112.696667,0.0,0,False,[]
32.71,32.73,-112.696667,-112.673333,0.0,0,False,[]
32.71,32.73,-112.673333,-112.65,0.0,0,False,[]
32.71,32.73,-112.65,-112.626667,0.0,0,False,[]
32.71,32.73,-112.626667,-112.603333,0.0,0,False,[]
32.71,32.73,-112.603333,-112.58,0.0,0,False,[]
32.71,32.73,-112.58,-112.556667,0.0,0,False,[]
32.71,32.73,-112.556667,-112.533333,0.0,0,False,[]
32.71,32.73,-112.533333,-112.51,0.0,0,False,[]
32.71,32.73,-112.51,-112.486667,0.0,0,False,[]
32.71,32.73,-112.486667,-112.463333,0.0,0,False,[]
32.71,32.73,-112.463333,-112.44,0.0,0,False,[]
32.71,32.73,-112.44,-112.416667,0.0,0,False,[]
32.71,32.73,-112.416667,-112.393333,0.0,0,False,[]
32.71,32.73,-112.393333,-112.37,0.0,0,False,[]
32.71,32.73,-112.37,-112.346667,0.0,0,False,[]
32.71,32.73,-112.346667,-112.323333,0.0,0,False,[]
32.71,32.73,-112.323333,-112.3,158.0,0,True,[]
32.71,32.73,-112.3,-112.276667,146.7,0,True,[]
32.71,32.73,-112.276667,-112.253333,148.3,0,True,[]
32.71,32.73,-112.253333,-112.23,137.5,0,True,[]
32.71,32.73,-112.23,-112.206667,118.0,0,True,[]
32.71,32.73,-112.206667,-112.183333,63.3,0,True,[]
32.71,32.73,-112.183333,-112.16,14.0,1,False,"[""Table Top Mountain Peak Trailhead""]"
32.71,32.73,-112.16,-112.136667,24.0,0,True,[]
32.71,32.73,-112.136667,-112.113333,14.0,0,True,[]
32.71,32.73,-112.113333,-112.09,14.0,0,True,[]
32.71,32.73,-112.09,-112.066667,0.0,0,False,[]
32.71,32.73,-112.066667,-112.043333,0.0,0,False,[]
32.71,32.73,-112.043333,-112.02,0.0,0,False,[]
32.71,32.73,-112.02,-111.996667,0.0,0,False,[]
32.71,32.73,-111.996667,-111.973333,0.0,0,False,[]
32.71,32.73,-111.973333,-111.95,0.0,0,False,[]
32.71,32.73,-111.95,-111.926667,0.0,0,False,[]
32.71,32.73,-111.926667,-111.903333,0.0,0,False,[]
32.71,32.73,-111.903333,-111.88,0.0,0,False,[]
32.71,32.73,-111.88,-111.856667,0.0,0,False,[]
32.71,32.73,-111.856667,-111.833333,0.0,0,False,[]
32.71,32.73,-111.833333,-111.81,0.0,0,False,[]
32.71,32.73,-111.81,-111.786667,0.0,0,False,[]
32.71,32.73,-111.786667,-111.763333,120.0,0,True,[]
32.71,32.73,-111.763333,-111.74,143.6,0,True,[]
32.71,32.73,-111.74,-111.716667,146.5,0,True,[]
32.71,32.73,-111.716667,-111.693333,155.3,0,True,[]
32.71,32.73,-111.693333,-111.67,162.8,0,True,[]
32.71,32.73,-111.67,-111.646667,175.0,0,True,[]
32.71,32.73,-111.646667,-111.623333,176.8,0,True,[]
32.71,32.73,-111.623333,-111.6,190.6,0,True,[]
32.71,32.73,-111.6,-111.576667,189.3,0,True,[]
32.71,32.73,-111.576667,-111.553333,174.3,0,True,[]
32.71,32.73,-111.553333,-111.53,166.0,0,True,[]
32.71,32.73,-111.53,-111.506667,171.5,0,True,[]
32.71,32.73,-111.506667,-111.483333,79.0,0,True,[]
32.71,32.73,-111.483333,-111.46,0.0,0,False,[]
32.71,32.73,-111.46,-111.436667,0.0,0,False,[]
32.71,32.73,-111.436667,-111.413333,0.0,0,False,[]
32.71,32.73,-111.413333,-111.39,0.0,0,False,[]
32.71,32.73,-111.39,-111.366667,0.0,0,False,[]
32.71,32.73,-111.366667,-111.343333,0.0,0,False,[]
32.71,32.73,-111.343333,-111.32,0.0,0,False,[]
32.71,32.73,-111.32,-111.296667,0.0,0,False,[]
32.71,32.73,-111.296667,-111.273333,0.0,0,False,[]
32.71,32.73,-111.273333,-111.25,0.0,0,False,[]
32.71,32.73,-111.25,-111.226667,0.0,0,False,[]
32.71,32.73,-111.226667,-111.203333,0.0,0,False,[]
32.71,32.73,-111.203333,-111.18,0.0,0,False,[]
32.71,32.73,-111.18,-111.156667,0.0,0,False,[]
32.71,32.73,-111.156667,-111.133333,0.0,0,False,[]
32.71,32.73,-111.133333,-111.11,0.0,0,False,[]
32.71,32.73,-111.11,-111.086667,0.0,0,False,[]
32.71,32.73,-111.086667,-111.063333,0.0,0,False,[]
32.71,32.73,-111.063333,-111.04,0.0,0,False,[]
32.71,32.73,-111.04,-111.016667,0.0,0,False,[]
32.71,32.73,-111.016667,-110.993333,0.0,0,False,[]
32.71,32.73,-110.993333,-110.97,93.0,0,True,[]
32.71,32.73,-110.97,-110.946667,91.5,0,True,[]
32.71,32.73,-110.946667,-110.923333,90.7,0,True,[]
32.71,32.73,-110.923333,-110.9,88.6,0,True,[]
32.71,32.73,-110.9,-110.876667,82.9,0,True,[]
32.71,32.73,-110.876667,-110.853333,85.1,0,True,[]
32.71,32.73,-110.853333,-110.83,88.8,0,True,[]
32.71,32.73,-110.83,-110.806667,90.2,0,True,[]
32.71,32.73,-110.806667,-110.783333,0.0,0,False,[]
32.71,32.73,-110.783333,-110.76,0.0,0,False,[]
32.71,32.73,-110.76,-110.736667,0.0,0,False,[]
32.71,32.73,-110.736667,-110.713333,212.0,0,True,[]
32.71,32.73,-110.713333,-110.69,179.1,0,True,[]
32.71,32.73,-110.69,-110.666667,181.3,0,True,[]
32.71,32.73,-110.666667,-110.643333,166.0,0,True,[]
32.71,32.73,-110.643333,-110.62,120.0,1,False,"[""7B Ranch Nature Trail""]"
32.71,32.73,-110.62,-110.596667,135.3,0,True,[]
32.71,32.73,-110.596667,-110.573333,146.3,0,True,[]
32.71,32.73,-110.573333,-110.55,120.0,0,True,[]
32.71,32.73,-110.55,-110.526667,0.0,0,False,[]
32.71,32.73,-110.526667,-110.503333,0.0,0,False,[]
32.71,32.73,-110.503333,-110.48,0.0,0,False,[]
32.71,32.73,-110.48,-110.456667,0.0,0,False,[]
32.71,32.73,-110.456667,-110.433333,0.0,0,False,[]
32.71,32.73,-110.433333,-110.41,0.0,0,False,[]
32.71,32.73,-110.41,-110.386667,0.0,0,False,[]
32.71,32.73,-110.386667,-110.363333,0.0,0,False,[]
32.71,32.73,-110.363333,-110.34,0.0,0,False,[]
32.71,32.73,-110.34,-110.316667,0.0,0,False,[]
32.71,32.73,-110.316667,-110.293333,0.0,0,False,[]
32.71,32.73,-110.293333,-110.27,0.0,0,False,[]
32.71,32.73,-110.27,-110.246667,0.0,0,False,[]
32.71,32.73,-110.246667,-110.223333,0.0,0,False,[]
32.71,32.73,-110.223333,-110.2,0.0,0,False,[]
32.71,32.73,-110.2,-110.176667,0.0,0,False,[]
32.71,32.73,-110.176667,-110.153333,0.0,0,False,[]
32.71,32.73,-110.153333,-110.13,0.0,0,False,[]
32.71,32.73,-110.13,-110.106667,0.0,0,False,[]
32.71,32.73,-110.106667,-110.083333,0.0,0,False,[]
32.71,32.73,-110.083333,-110.06,0.0,0,False,[]
32.71,32.73,-110.06,-110.036667,56.0,0,True,[]
32.71,32.73,-110.036667,-110.013333,66.5,0,True,[]
32.71,32.73,-110.013333,-109.99,63.3,0,True,[]
32.71,32.73,-109.99,-109.966667,56.0,2,False,"[""Mt. Graham--Clark Peak"", ""Clark Peak Corrals and Picnic Area""]"
32.71,32.73,-109.966667,-109.943333,32.0,1,False,"[""Mt. Graham--Jesus Goudy Campground""]"
32.71,32.73,-109.943333,-109.92,62.0,2,False,"[""Mt. Graham--Webb Peak Access Road"", ""Mt. Graham--Chesley Flats""]"
32.71,32.73,-109.92,-109.896667,86.7,0,True,[]
32.71,32.73,-109.896667,-109.873333,108.7,0,True,[]
32.71,32.73,-109.873333,-109.85,137.0,0,True,[]
32.71,32.73,-109.85,-109.826667,120.8,0,True,[]
32.71,32.73,-109.826667,-109.803333,102.0,0,True,[]
32.71,32.73,-109.803333,-109.78,100.1,0,True,[]
32.71,32.73,-109.78,-109.756667,108.0,0,True,[]
32.71,32.73,-109.756667,-109.733333,113.3,0,True,[]
32.71,32.73,-109.733333,-109.71,170.9,0,True,[]
32.71,32.73,-109.71,-109.686667,227.0,1,False,"[""Dankworth Pond SP""]"
32.71,32.73,-109.686667,-109.663333,220.8,0,True,[]
32.71,32.73,-109.663333,-109.64,239.0,0,True,[]
32.71,32.73,-109.64,-109.616667,241.7,0,True,[]
32.71,32.73,-109.616667,-109.593333,0.0,0,False,[]
32.71,32.73,-109.593333,-109.57,0.0,0,False,[]
32.71,32.73,-109.57,-109.546667,0.0,0,False,[]
32.71,32.73,-109.546667,-109.523333,0.0,0,False,[]
32.71,32.73,-109.523333,-109.5,0.0,0,False,[]
32.71,32.73,-109.5,-109.476667,0.0,0,False,[]
32.71,32.73,-109.476667,-109.453333,0.0,0,False,[]
32.71,32.73,-109.453333,-109.43,0.0,0,False,[]
32.71,32.73,-109.43,-109.406667,33.0,0,True,[]
32.71,32.73,-109.406667,-109.383333,33.0,0,True,[]
32.71,32.73,-109.383333,-109.36,33.0,0,True,[]
32.71,32.73,-109.36,-109.336667,33.0,0,True,[]
32.71,32.73,-109.336667,-109.313333,33.0,0,True,[]
32.71,32.73,-109.313333,-109.29,33.0,0,True,[]
32.71,32.73,-109.29,-109.266667,33.0,0,True,[]
32.71,32.73,-109.266667,-109.243333,0.0,0,False,[]
32.71,32.73,-109.243333,-109.22,0.0,0,False,[]
32.71,32.73,-109.22,-109.196667,0.0,0,False,[]
32.71,32.73,-109.196667,-109.173333,82.0,0,True,[]
32.71,32.73,-109.173333,-109.15,127.3,0,True,[]
32.71,32.73,-109.15,-109.126667,114.2,0,True,[]
32.71,32.73,-109.126667,-109.103333,82.0,1,False,"[""Duncan--Centennial Park""]"
32.71,32.73,-109.103333,-109.08,220.0,2,False,"[""Duncan Birding Trail"", ""Duncan--Stagecoach Loop""]"
32.71,32.73,-109.08,-109.056667,170.0,0,True,[]
32.71,32.73,-109.056667,-109.04,156.0,0,True,[]
32.73,32.75,-114.82,-114.796667,79.0,0,True,[]
32.73,32.75,-114.796667,-114.773333,79.0,0,True,[]
32.73,32.75,-114.773333,-114.75,111.1,0,True,[]
32.73,32.75,-114.75,-114.726667,124.0,0,True,[]
32.73,32.75,-114.726667,-114.703333,155.0,0,True,[]
32.73,32.75,-114.703333,-114.68,169.0,1,False,"[""Cocopah RV Resort""]"
32.73,32.75,-114.68,-114.656667,177.0,0,True,[]
32.73,32.75,-114.656667,-114.633333,222.0,1,False,"[""Yuma West Wetlands""]"
32.73,32.75,-114.633333,-114.61,116.0,1,False,"[""Sunrise Point Park""]"
32.73,32.75,-114.61,-114.586667,174.5,0,True,[]
32.73,32.75,-114.586667,-114.563333,180.9,0,True,[]
32.73,32.75,-114.563333,-114.54,144.5,0,True,[]
32.73,32.75,-114.54,-114.516667,96.0,0,True,[]
32.73,32.75,-114.516667,-114.493333,45.9,0,True,[]
32.73,32.75,-114.493333,-114.47,18.0,1,False,"[""Redondo Lake""]"
32.73,32.75,-114.47,-114.446667,85.9,0,True,[]
32.73,32.75,-114.446667,-114.423333,102.0,0,True,[]
32.73,32.75,-114.423333,-114.4,92.4,0,True,[]
32.73,32.75,-114.4,-114.376667,93.7,0,True,[]
32.73,32.75,-114.376667,-114.353333,82.4,0,True,[]
32.73,32.75,-114.353333,-114.33,82.2,0,True,[]
32.73,32.75,-114.33,-114.306667,74.0,1,False,"[""Dome Valley shorebird basin""]"
32.73,32.75,-114.306667,-114.283333,87.8,0,True,[]
32.73,32.75,-114.283333,-114.26,105.9,0,True,[]
32.73,32.75,-114.26,-114.236667,121.0,0,True,[]
32.73,32.75,-114.236667,-114.213333,142.5,0,True,[]
32.73,32.75,-114.213333,-114.19,130.7,0,True,[]
32.73,32.75,-114.19,-114.166667,124.6,0,True,[]
32.73,32.75,-114.166667,-114.143333,114.2,0,True,[]
32.73,32.75,-114.143333,-114.12,88.9,0,True,[]
32.73,32.75,-114.12,-114.096667,86.8,0,True,[]
32.73,32.75,-114.096667,-114.073333,93.9,0,True,[]
32.73,32.75,-114.073333,-114.05,99.0,1,False,"[""Gila River--E County 6th St""]"
32.73,32.75,-114.05,-114.026667,103.4,0,True,[]
32.73,32.75,-114.026667,-114.003333,129.5,0,True,[]
32.73,32.75,-114.003333,-113.98,167.5,0,True,[]
32.73,32.75,-113.98,-113.956667,181.0,1,False,"[""Quigley WA""]"
32.73,32.75,-113.956667,-113.933333,165.2,0,True,[]
32.73,32.75,-113.933333,-113.91,117.7,0,True,[]
32.73,32.75,-113.91,-113.886667,95.5,0,True,[]
32.73,32.75,-113.886667,-113.863333,86.0,0,True,[]
32.73,32.75,-113.863333,-113.84,101.2,0,True,[]
32.73,32.75,-113.84,-113.816667,116.4,0,True,[]
32.73,32.75,-113.816667,-113.793333,156.0,0,True,[]
32.73,32.75,-113.793333,-113.77,112.9,0,True,[]
32.73,32.75,-113.77,-113.746667,95.3,0,True,[]
32.73,32.75,-113.746667,-113.723333,77.1,0,True,[]
32.73,32.75,-113.723333,-113.7,69.8,0,True,[]
32.73,32.75,-113.7,-113.676667,65.0,0,True,[]
32.73,32.75,-113.676667,-113.653333,65.0,0,True,[]
32.73,32.75,-113.653333,-113.63,65.0,0,True,[]
32.73,32.75,-113.63,-113.606667,203.0,0,True,[]
32.73,32.75,-113.606667,-113.583333,203.0,0,True,[]
32.73,32.75,-113.583333,-113.56,203.0,0,True,[]
32.73,32.75,-113.56,-113.536667,203.0,0,True,[]
32.73,32.75,-113.536667,-113.513333,203.0,0,True,[]
32.73,32.75,-113.513333,-113.49,203.0,0,True,[]
32.73,32.75,-113.49,-113.466667,203.0,0,True,[]
32.73,32.75,-113.466667,-113.443333,0.0,0,False,[]
32.73,32.75,-113.443333,-113.42,265.0,0,True,[]
32.73,32.75,-113.42,-113.396667,265.0,0,True,[]
32.73,32.75,-113.396667,-113.373333,265.0,0,True,[]
32.73,32.75,-113.373333,-113.35,265.0,0,True,[]
32.73,32.75,-113.35,-113.326667,265.0,0,True,[]
32.73,32.75,-113.326667,-113.303333,265.0,0,True,[]
32.73,32.75,-113.303333,-113.28,265.0,0,True,[]
32.73,32.75,-113.28,-113.256667,0.0,0,False,[]
32.73,32.75,-113.256667,-113.233333,0.0,0,False,[]
32.73,32.75,-113.233333,-113.21,0.0,0,False,[]
32.73,32.75,-113.21,-113.186667,0.0,0,False,[]
32.73,32.75,-113.186667,-113.163333,0.0,0,False,[]
32.73,32.75,-113.163333,-113.14,0.0,0,False,[]
32.73,32.75,-113.14,-113.116667,0.0,0,False,[]
32.73,32.75,-113.116667,-113.093333,0.0,0,False,[]
32.73,32.75,-113.093333,-113.07,0.0,0,False,[]
32.73,32.75,-113.07,-113.046667,0.0,0,False,[]
32.73,32.75,-113.046667,-113.023333,0.0,0,False,[]
32.73,32.75,-113.023333,-113.0,0.0,0,False,[]
32.73,32.75,-113.0,-112.976667,0.0,0,False,[]
32.73,32.75,-112.976667,-112.953333,0.0,0,False,[]
32.73,32.75,-112.953333,-112.93,0.0,0,False,[]
32.73,32.75,-112.93,-112.906667,0.0,0,False,[]
32.73,32.75,-112.906667,-112.883333,0.0,0,False,[]
32.73,32.75,-112.883333,-112.86,0.0,0,False,[]
32.73,32.75,-112.86,-112.836667,0.0,0,False,[]
32.73,32.75,-112.836667,-112.813333,0.0,0,False,[]
32.73,32.75,-112.813333,-112.79,0.0,0,False,[]
32.73,32.75,-112.79,-112.766667,0.0,0,False,[]
32.73,32.75,-112.766667,-112.743333,0.0,0,False,[]
32.73,32.75,-112.743333,-112.72,0.0,0,False,[]
32.73,32.75,-112.72,-112.696667,0.0,0,False,[]
32.73,32.75,-112.696667,-112.673333,0.0,0,False,[]
32.73,32.75,-112.673333,-112.65,0.0,0,False,[]
32.73,32.75,-112.65,-112.626667,0.0,0,False,[]
32.73,32.75,-112.626667,-112.603333,0.0,0,False,[]
32.73,32.75,-112.603333,-112.58,0.0,0,False,[]
32.73,32.75,-112.58,-112.556667,0.0,0,False,[]
32.73,32.75,-112.556667,-112.533333,0.0,0,False,[]
32.73,32.75,-112.533333,-112.51,0.0,0,False,[]
32.73,32.75,-112.51,-112.486667,0.0,0,False,[]
32.73,32.75,-112.486667,-112.463333,0.0,0,False,[]
32.73,32.75,-112.463333,-112.44,0.0,0,False,[]
32.73,32.75,-112.44,-112.416667,0.0,0,False,[]
32.73,32.75,-112.416667,-112.393333,0.0,0,False,[]
32.73,32.75,-112.393333,-112.37,0.0,0,False,[]
32.73,32.75,-112.37,-112.346667,0.0,0,False,[]
32.73,32.75,-112.346667,-112.323333,0.0,0,False,[]
32.73,32.75,-112.323333,-112.3,158.0,0,True,[]
32.73,32.75,-112.3,-112.276667,150.0,0,True,[]
32.73,32.75,-112.276667,-112.253333,154.2,0,True,[]
32.73,32.75,-112.253333,-112.23,158.0,1,False,"[""Vekol Valley--South Vekol Well""]"
32.73,32.75,-112.23,-112.206667,132.3,0,True,[]
32.73,32.75,-112.206667,-112.183333,75.1,0,True,[]
32.73,32.75,-112.183333,-112.16,38.1,0,True,[]
32.73,32.75,-112.16,-112.136667,28.7,0,True,[]
32.73,32.75,-112.136667,-112.113333,14.0,0,True,[]
32.73,32.75,-112.113333,-112.09,14.0,0,True,[]
32.73,32.75,-112.09,-112.066667,0.0,0,False,[]
32.73,32.75,-112.066667,-112.043333,0.0,0,False,[]
32.73,32.75,-112.043333,-112.02,0.0,0,False,[]
32.73,32.75,-112.02,-111.996667,0.0,0,False,[]
32.73,32.75,-111.996667,-111.973333,0.0,0,False,[]
32.73,32.75,-111.973333,-111.95,0.0,0,False,[]
32.73,32.75,-111.95,-111.926667,0.0,0,False,[]
32.73,32.75,-111.926667,-111.903333,0.0,0,False,[]
32.73,32.75,-111.903333,-111.88,0.0,0,False,[]
32.73,32.75,-111.88,-111.856667,0.0,0,False,[]
32.73,32.75,-111.856667,-111.833333,0.0,0,False,[]
32.73,32.75,-111.833333,-111.81,0.0,0,False,[]
32.73,32.75,-111.81,-111.786667,0.0,0,False,[]
32.73,32.75,-111.786667,-111.763333,120.0,0,True,[]
32.73,32.75,-111.763333,-111.74,138.9,0,True,[]
32.73,32.75,-111.74,-111.716667,137.7,0,True,[]
32.73,32.75,-111.716667,-111.693333,146.5,0,True,[]
32.73,32.75,-111.693333,-111.67,173.0,1,False,"[""Arizona City Lake""]"
32.73,32.75,-111.67,-111.646667,169.6,0,True,[]
32.73,32.75,-111.646667,-111.623333,169.2,0,True,[]
32.73,32.75,-111.623333,-111.6,187.1,0,True,[]
32.73,32.75,-111.6,-111.576667,187.9,0,True,[]
32.73,32.75,-111.576667,-111.553333,177.1,0,True,[]
32.73,32.75,-111.553333,-111.53,169.0,0,True,[]
32.73,32.75,-111.53,-111.506667,165.8,0,True,[]
32.73,32.75,-111.506667,-111.483333,79.0,0,True,[]
32.73,32.75,-111.483333,-111.46,0.0,0,False,[]
32.73,32.75,-111.46,-111.436667,0.0,0,False,[]
32.73,32.75,-111.436667,-111.413333,0.0,0,False,[]
32.73,32.75,-111.413333,-111.39,0.0,0,False,[]
32.73,32.75,-111.39,-111.366667,0.0,0,False,[]
32.73,32.75,-111.366667,-111.343333,0.0,0,False,[]
32.73,32.75,-111.343333,-111.32,0.0,0,False,[]
32.73,32.75,-111.32,-111.296667,0.0,0,False,[]
32.73,32.75,-111.296667,-111.273333,0.0,0,False,[]
32.73,32.75,-111.273333,-111.25,0.0,0,False,[]
32.73,32.75,-111.25,-111.226667,0.0,0,False,[]
32.73,32.75,-111.226667,-111.203333,0.0,0,False,[]
32.73,32.75,-111.203333,-111.18,0.0,0,False,[]
32.73,32.75,-111.18,-111.156667,0.0,0,False,[]
32.73,32.75,-111.156667,-111.133333,0.0,0,False,[]
32.73,32.75,-111.133333,-111.11,0.0,0,False,[]
32.73,32.75,-111.11,-111.086667,0.0,0,False,[]
32.73,32.75,-111.086667,-111.063333,0.0,0,False,[]
32.73,32.75,-111.063333,-111.04,0.0,0,False,[]
32.73,32.75,-111.04,-111.016667,0.0,0,False,[]
32.73,32.75,-111.016667,-110.993333,0.0,0,False,[]
32.73,32.75,-110.993333,-110.97,93.0,0,True,[]
32.73,32.75,-110.97,-110.946667,88.3,0,True,[]
32.73,32.75,-110.946667,-110.923333,87.8,0,True,[]
32.73,32.75,-110.923333,-110.9,86.5,0,True,[]
32.73,32.75,-110.9,-110.876667,84.7,0,True,[]
32.73,32.75,-110.876667,-110.853333,84.5,0,True,[]
32.73,32.75,-110.853333,-110.83,85.4,0,True,[]
32.73,32.75,-110.83,-110.806667,83.8,0,True,[]
32.73,32.75,-110.806667,-110.783333,0.0,0,False,[]
32.73,32.75,-110.783333,-110.76,0.0,0,False,[]
32.73,32.75,-110.76,-110.736667,0.0,0,False,[]
32.73,32.75,-110.736667,-110.713333,212.0,0,True,[]
32.73,32.75,-110.713333,-110.69,185.7,0,True,[]
32.73,32.75,-110.69,-110.666667,196.7,0,True,[]
32.73,32.75,-110.666667,-110.643333,212.0,1,False,"[""Mammoth Sewage Ponds""]"
32.73,32.75,-110.643333,-110.62,166.0,0,True,[]
32.73,32.75,-110.62,-110.596667,150.7,0,True,[]
32.73,32.75,-110.596667,-110.573333,152.9,0,True,[]
32.73,32.75,-110.573333,-110.55,120.0,0,True,[]
32.73,32.75,-110.55,-110.526667,0.0,0,False,[]
32.73,32.75,-110.526667,-110.503333,0.0,0,False,[]
32.73,32.75,-110.503333,-110.48,0.0,0,False,[]
32.73,32.75,-110.48,-110.456667,0.0,0,False,[]
32.73,32.75,-110.456667,-110.433333,0.0,0,False,[]
32.73,32.75,-110.433333,-110.41,0.0,0,False,[]
32.73,32.75,-110.41,-110.386667,0.0,0,False,[]
32.73,32.75,-110.386667,-110.363333,0.0,0,False,[]
32.73,32.75,-110.363333,-110.34,0.0,0,False,[]
32.73,32.75,-110.34,-110.316667,0.0,0,False,[]
32.73,32.75,-110.316667,-110.293333,0.0,0,False,[]
32.73,32.75,-110.293333,-110.27,0.0,0,False,[]
32.73,32.75,-110.27,-110.246667,0.0,0,False,[]
32.73,32.75,-110.246667,-110.223333,0.0,0,False,[]
32.73,32.75,-110.223333,-110.2,0.0,0,False,[]
32.73,32.75,-110.2,-110.176667,0.0,0,False,[]
32.73,32.75,-110.176667,-110.153333,0.0,0,False,[]
32.73,32.75,-110.153333,-110.13,0.0,0,False,[]
32.73,32.75,-110.13,-110.106667,0.0,0,False,[]
32.73,32.75,-110.106667,-110.083333,0.0,0,False,[]
32.73,32.75,-110.083333,-110.06,0.0,0,False,[]
32.73,32.75,-110.06,-110.036667,56.0,0,True,[]
32.73,32.75,-110.036667,-110.013333,64.9,0,True,[]
32.73,32.75,-110.013333,-109.99,63.0,0,True,[]
32.73,32.75,-109.99,-109.966667,61.2,0,True,[]
32.73,32.75,-109.966667,-109.943333,59.7,0,True,[]
32.73,32.75,-109.943333,-109.92,73.5,0,True,[]
32.73,32.75,-109.92,-109.896667,85.3,0,True,[]
32.73,32.75,-109.896667,-109.873333,99.0,0,True,[]
32.73,32.75,-109.873333,-109.85,93.7,0,True,[]
32.73,32.75,-109.85,-109.826667,74.2,0,True,[]
32.73,32.75,-109.826667,-109.803333,85.4,0,True,[]
32.73,32.75,-109.803333,-109.78,103.4,0,True,[]
32.73,32.75,-109.78,-109.756667,126.1,0,True,[]
32.73,32.75,-109.756667,-109.733333,152.7,0,True,[]
32.73,32.75,-109.733333,-109.71,190.4,0,True,[]
32.73,32.75,-109.71,-109.686667,218.2,0,True,[]
32.73,32.75,-109.686667,-109.663333,220.0,0,True,[]
32.73,32.75,-109.663333,-109.64,219.5,0,True,[]
32.73,32.75,-109.64,-109.616667,222.0,0,True,[]
32.73,32.75,-109.616667,-109.593333,0.0,0,False,[]
32.73,32.75,-109.593333,-109.57,0.0,0,False,[]
32.73,32.75,-109.57,-109.546667,0.0,0,False,[]
32.73,32.75,-109.546667,-109.523333,0.0,0,False,[]
32.73,32.75,-109.523333,-109.5,0.0,0,False,[]
32.73,32.75,-109.5,-109.476667,0.0,0,False,[]
32.73,32.75,-109.476667,-109.453333,0.0,0,False,[]
32.73,32.75,-109.453333,-109.43,0.0,0,False,[]
32.73,32.75,-109.43,-109.406667,33.0,0,True,[]
32.73,32.75,-109.406667,-109.383333,33.0,0,True,[]
32.73,32.75,-109.383333,-109.36,33.0,0,True,[]
32.73,32.75,-109.36,-109.336667,33.0,0,True,[]
32.73,32.75,-109.336667,-109.313333,33.0,0,True,[]
32.73,32.75,-109.313333,-109.29,33.0,0,True,[]
32.73,32.75,-109.29,-109.266667,33.0,0,True,[]
32.73,32.75,-109.266667,-109.243333,0.0,0,False,[]
32.73,32.75,-109.243333,-109.22,0.0,0,False,[]
32.73,32.75,-109.22,-109.196667,0.0,0,False,[]
32.73,32.75,-109.196667,-109.173333,82.0,0,True,[]
32.73,32.75,-109.173333,-109.15,129.5,0,True,[]
32.73,32.75,-109.15,-109.126667,123.8,0,True,[]
32.73,32.75,-109.126667,-109.103333,128.5,0,True,[]
32.73,32.75,-109.103333,-109.08,165.6,0,True,[]
32.73,32.75,-109.08,-109.056667,165.7,0,True,[]
32.73,32.75,-109.056667,-109.04,157.1,0,True,[]
32.75,32.77,-114.82,-114.796667,79.0,0,True,[]
32.75,32.77,-114.796667,-114.773333,79.0,0,True,[]
32.75,32.77,-114.773333,-114.75,124.0,0,True,[]
32.75,32.77,-114.75,-114.726667,136.9,0,True,[]
32.75,32.77,-114.726667,-114.703333,157.0,0,True,[]
32.75,32.77,-114.703333,-114.68,163.9,0,True,[]
32.75,32.77,-114.68,-114.656667,174.0,0,True,[]
32.75,32.77,-114.656667,-114.633333,181.3,0,True,[]
32.75,32.77,-114.633333,-114.61,159.5,0,True,[]
32.75,32.77,-114.61,-114.586667,164.7,0,True,[]
32.75,32.77,-114.586667,-114.563333,173.8,0,True,[]
32.75,32.77,-114.563333,-114.54,150.1,0,True,[]
32.75,32.77,-114.54,-114.516667,131.6,0,True,[]
32.75,32.77,-114.516667,-114.493333,86.9,0,True,[]
32.75,32.77,-114.493333,-114.47,69.8,0,True,[]
